source_index,target_index,distance_m,duration_s,waycategory
"[-75.1958043, 40.0572238]","[-75.1666223, 39.951126]",16777.1,1499.3,"[[0, 114, 0], [114, 255, 1], [255, 281, 0]]"
"[-75.1958043, 40.0572238]","[-75.1658779, 39.9533135]",14867.2,1447.3,"[[0, 272, 0]]"
"[-75.1958043, 40.0572238]","[-75.1541314, 39.9549848]",14289.2,1404.4,"[[0, 268, 0]]"
"[-75.1958043, 40.0572238]","[-75.1548244, 39.9607]",13694.8,1337.4,"[[0, 248, 0]]"
"[-75.1958043, 40.0572238]","[-75.1729633, 39.9619508]",14092.2,1439.8,"[[0, 246, 0]]"
"[-75.1958043, 40.0572238]","[-75.1559444, 39.9539208]",14269.7,1424.8,"[[0, 268, 0]]"
"[-75.1958043, 40.0572238]","[-75.1669336, 39.9542882]",15120.9,1489.3,"[[0, 278, 0]]"
"[-75.1958043, 40.0572238]","[-75.1604697, 39.9560453]",14538.7,1413.9,"[[0, 268, 0]]"
"[-75.1958043, 40.0572238]","[-75.1675937, 39.9498476]",17165.5,1527.1,"[[0, 114, 0], [114, 255, 1], [255, 291, 0]]"
"[-75.1958043, 40.0572238]","[-75.1670679, 39.9458843]",15751.8,1591.2,"[[0, 296, 0]]"
"[-75.1958043, 40.0572238]","[-75.1552838, 39.9513696]",14841.1,1479.2,"[[0, 279, 0]]"
"[-75.1958043, 40.0572238]","[-75.1779185, 39.9527664]",15759.4,1396.6,"[[0, 114, 0], [114, 255, 1], [255, 268, 0]]"
"[-75.1958043, 40.0572238]","[-75.1797862, 39.9531685]",15928.8,1432.5,"[[0, 114, 0], [114, 248, 1], [248, 272, 0]]"
"[-75.1958043, 40.0572238]","[-75.1544702, 39.9614844]",13601.9,1315.1,"[[0, 245, 0]]"
"[-75.1958043, 40.0572238]","[-75.1655897, 39.9673357]",13063.7,1251.4,"[[0, 225, 0]]"
"[-75.1958043, 40.0572238]","[-75.16608, 39.9510606]",16823.8,1504.1,"[[0, 114, 0], [114, 255, 1], [255, 281, 0]]"
"[-75.1958043, 40.0572238]","[-75.1664209, 39.9503433]",15226.9,1519.3,"[[0, 284, 0]]"
"[-75.1958043, 40.0572238]","[-75.1561177, 39.9487839]",15006.3,1545.0,"[[0, 306, 0]]"
"[-75.1958043, 40.0572238]","[-75.1595695, 39.950964]",14604.7,1441.7,"[[0, 277, 0]]"
"[-75.1958043, 40.0572238]","[-75.1498611, 39.9520642]",14023.9,1401.6,"[[0, 289, 0]]"
"[-75.1982809, 40.0464031]","[-75.1666744, 39.9529142]",13719.0,1443.4,"[[0, 260, 0]]"
"[-75.1982809, 40.0464031]","[-75.1547527, 39.9461843]",13743.2,1518.3,"[[0, 277, 0]]"
"[-75.1982809, 40.0464031]","[-75.1588087, 39.9519519]",12910.1,1360.2,"[[0, 249, 0]]"
"[-75.1982809, 40.0464031]","[-75.1555507, 39.9554634]",12508.6,1319.1,"[[0, 241, 0]]"
"[-75.1982809, 40.0464031]","[-75.1683452, 39.953861]",13465.1,1409.2,"[[0, 256, 0]]"
"[-75.1982809, 40.0464031]","[-75.1524421, 39.9486116]",13849.8,1491.6,"[[0, 261, 0]]"
"[-75.1982809, 40.0464031]","[-75.1696579, 39.9671376]",11064.9,1201.9,"[[0, 193, 0]]"
"[-75.1982809, 40.0464031]","[-75.1687489, 39.9511026]",15005.7,1415.3,"[[0, 90, 0], [90, 231, 1], [231, 256, 0]]"
"[-75.1982809, 40.0464031]","[-75.1513737, 39.9499548]",13664.2,1450.7,"[[0, 259, 0]]"
"[-75.1982809, 40.0464031]","[-75.1658471, 39.9513517]",13435.1,1421.7,"[[0, 257, 0]]"
"[-75.1982809, 40.0464031]","[-75.1808705, 39.9496709]",14848.4,1445.0,"[[0, 90, 0], [90, 231, 1], [231, 259, 0]]"
"[-75.1982809, 40.0464031]","[-75.16993, 39.954012]",14750.4,1417.3,"[[0, 90, 0], [90, 231, 1], [231, 251, 0]]"
"[-75.1982809, 40.0464031]","[-75.1689145, 39.9534406]",14747.9,1421.2,"[[0, 90, 0], [90, 231, 1], [231, 252, 0]]"
"[-75.1982809, 40.0464031]","[-75.1621446, 39.9565208]",12737.0,1339.1,"[[0, 244, 0]]"
"[-75.1982809, 40.0464031]","[-75.1562587, 39.9526803]",12996.2,1381.2,"[[0, 251, 0]]"
"[-75.1982809, 40.0464031]","[-75.160496, 39.9495792]",13083.5,1389.8,"[[0, 255, 0]]"
"[-75.1982809, 40.0464031]","[-75.1596329, 39.9559719]",12464.3,1313.3,"[[0, 241, 0]]"
"[-75.1982809, 40.0464031]","[-75.1543343, 39.9547207]",12822.3,1374.0,"[[0, 246, 0]]"
"[-75.1982809, 40.0464031]","[-75.1512021, 39.9477973]",13816.8,1469.3,"[[0, 262, 0]]"
"[-75.1982809, 40.0464031]","[-75.1712732, 39.953202]",14556.3,1391.4,"[[0, 90, 0], [90, 231, 1], [231, 248, 0]]"
"[-75.1982809, 40.0464031]","[-75.1646384, 39.9505969]",13552.3,1436.4,"[[0, 258, 0]]"
"[-75.1982809, 40.0464031]","[-75.1553822, 39.9564976]",12870.1,1387.6,"[[0, 247, 0]]"
"[-75.1982809, 40.0464031]","[-75.1521691, 39.9498503]",13539.8,1450.1,"[[0, 270, 0]]"
"[-75.1982809, 40.0464031]","[-75.1655738, 39.9548474]",13126.4,1366.5,"[[0, 245, 0]]"
"[-75.1982809, 40.0464031]","[-75.1462398, 39.9534007]",13475.9,1429.1,"[[0, 263, 0]]"
"[-75.1982809, 40.0464031]","[-75.1669977, 39.9542162]",13491.8,1420.1,"[[0, 254, 0]]"
"[-75.1982809, 40.0464031]","[-75.1659027, 39.9549769]",13166.3,1376.0,"[[0, 246, 0]]"
"[-75.1982809, 40.0464031]","[-75.1691875, 39.9538357]",13525.5,1418.7,"[[0, 258, 0]]"
"[-75.1982809, 40.0464031]","[-75.168648, 39.9552849]",13398.2,1403.7,"[[0, 252, 0]]"
"[-75.1982809, 40.0464031]","[-75.1686976, 39.9550004]",13397.4,1403.7,"[[0, 252, 0]]"
"[-75.1982809, 40.0464031]","[-75.1666223, 39.951126]",15152.1,1430.8,"[[0, 90, 0], [90, 231, 1], [231, 257, 0]]"
"[-75.1982809, 40.0464031]","[-75.1658779, 39.9533135]",13242.1,1378.9,"[[0, 248, 0]]"
"[-75.1982809, 40.0464031]","[-75.1541314, 39.9549848]",12664.2,1336.0,"[[0, 244, 0]]"
"[-75.1982809, 40.0464031]","[-75.1548244, 39.9607]",12069.7,1269.0,"[[0, 224, 0]]"
"[-75.1982809, 40.0464031]","[-75.1729633, 39.9619508]",12467.1,1371.4,"[[0, 222, 0]]"
"[-75.1982809, 40.0464031]","[-75.1559444, 39.9539208]",12644.6,1356.3,"[[0, 244, 0]]"
"[-75.1982809, 40.0464031]","[-75.1669336, 39.9542882]",13495.8,1420.8,"[[0, 254, 0]]"
"[-75.1982809, 40.0464031]","[-75.1604697, 39.9560453]",12913.6,1345.5,"[[0, 244, 0]]"
"[-75.1982809, 40.0464031]","[-75.1675937, 39.9498476]",15540.4,1458.7,"[[0, 90, 0], [90, 231, 1], [231, 267, 0]]"
"[-75.1982809, 40.0464031]","[-75.1670679, 39.9458843]",14126.7,1522.8,"[[0, 272, 0]]"
"[-75.1982809, 40.0464031]","[-75.1552838, 39.9513696]",13216.0,1410.7,"[[0, 255, 0]]"
"[-75.1982809, 40.0464031]","[-75.1779185, 39.9527664]",14134.3,1328.1,"[[0, 90, 0], [90, 231, 1], [231, 244, 0]]"
"[-75.1982809, 40.0464031]","[-75.1797862, 39.9531685]",14303.7,1364.1,"[[0, 90, 0], [90, 224, 1], [224, 248, 0]]"
"[-75.1982809, 40.0464031]","[-75.1544702, 39.9614844]",11976.8,1246.7,"[[0, 221, 0]]"
"[-75.1982809, 40.0464031]","[-75.1655897, 39.9673357]",11438.6,1182.9,"[[0, 201, 0]]"
"[-75.1982809, 40.0464031]","[-75.16608, 39.9510606]",15198.8,1435.6,"[[0, 90, 0], [90, 231, 1], [231, 257, 0]]"
"[-75.1982809, 40.0464031]","[-75.1664209, 39.9503433]",13601.8,1450.9,"[[0, 260, 0]]"
"[-75.1982809, 40.0464031]","[-75.1561177, 39.9487839]",13741.4,1501.6,"[[0, 276, 0]]"
"[-75.1982809, 40.0464031]","[-75.1595695, 39.950964]",12979.6,1373.2,"[[0, 253, 0]]"
"[-75.1982809, 40.0464031]","[-75.1498611, 39.9520642]",13310.0,1393.1,"[[0, 253, 0]]"
"[-75.1982976, 40.046539]","[-75.1666744, 39.9529142]",13796.8,1458.1,"[[0, 261, 0]]"
"[-75.1982976, 40.046539]","[-75.1547527, 39.9461843]",13821.0,1532.9,"[[0, 278, 0]]"
"[-75.1982976, 40.046539]","[-75.1588087, 39.9519519]",12987.9,1374.9,"[[0, 250, 0]]"
"[-75.1982976, 40.046539]","[-75.1555507, 39.9554634]",12586.4,1333.8,"[[0, 242, 0]]"
"[-75.1982976, 40.046539]","[-75.1683452, 39.953861]",13542.9,1423.8,"[[0, 257, 0]]"
"[-75.1982976, 40.046539]","[-75.1524421, 39.9486116]",13927.6,1506.3,"[[0, 262, 0]]"
"[-75.1982976, 40.046539]","[-75.1696579, 39.9671376]",11142.7,1216.6,"[[0, 194, 0]]"
"[-75.1982976, 40.046539]","[-75.1687489, 39.9511026]",15083.5,1429.9,"[[0, 91, 0], [91, 232, 1], [232, 257, 0]]"
"[-75.1982976, 40.046539]","[-75.1513737, 39.9499548]",13742.0,1465.4,"[[0, 260, 0]]"
"[-75.1982976, 40.046539]","[-75.1658471, 39.9513517]",13512.9,1436.3,"[[0, 258, 0]]"
"[-75.1982976, 40.046539]","[-75.1808705, 39.9496709]",14926.2,1459.7,"[[0, 91, 0], [91, 232, 1], [232, 260, 0]]"
"[-75.1982976, 40.046539]","[-75.16993, 39.954012]",14828.2,1431.9,"[[0, 91, 0], [91, 232, 1], [232, 252, 0]]"
"[-75.1982976, 40.046539]","[-75.1689145, 39.9534406]",14825.7,1435.8,"[[0, 91, 0], [91, 232, 1], [232, 253, 0]]"
"[-75.1982976, 40.046539]","[-75.1621446, 39.9565208]",12814.8,1353.7,"[[0, 245, 0]]"
"[-75.1982976, 40.046539]","[-75.1562587, 39.9526803]",13074.0,1395.9,"[[0, 252, 0]]"
"[-75.1982976, 40.046539]","[-75.160496, 39.9495792]",13161.3,1404.5,"[[0, 256, 0]]"
"[-75.1982976, 40.046539]","[-75.1596329, 39.9559719]",12542.1,1327.9,"[[0, 242, 0]]"
"[-75.1982976, 40.046539]","[-75.1543343, 39.9547207]",12900.1,1388.6,"[[0, 247, 0]]"
"[-75.1982976, 40.046539]","[-75.1512021, 39.9477973]",13894.6,1483.9,"[[0, 263, 0]]"
"[-75.1982976, 40.046539]","[-75.1712732, 39.953202]",14634.1,1406.1,"[[0, 91, 0], [91, 232, 1], [232, 249, 0]]"
"[-75.1982976, 40.046539]","[-75.1646384, 39.9505969]",13630.1,1451.0,"[[0, 259, 0]]"
"[-75.1982976, 40.046539]","[-75.1553822, 39.9564976]",12947.9,1402.3,"[[0, 248, 0]]"
"[-75.1982976, 40.046539]","[-75.1521691, 39.9498503]",13617.6,1464.7,"[[0, 271, 0]]"
"[-75.1982976, 40.046539]","[-75.1655738, 39.9548474]",13204.2,1381.1,"[[0, 246, 0]]"
"[-75.1982976, 40.046539]","[-75.1462398, 39.9534007]",13553.7,1443.7,"[[0, 264, 0]]"
"[-75.1982976, 40.046539]","[-75.1669977, 39.9542162]",13569.6,1434.8,"[[0, 255, 0]]"
"[-75.1982976, 40.046539]","[-75.1659027, 39.9549769]",13244.1,1390.7,"[[0, 247, 0]]"
"[-75.1982976, 40.046539]","[-75.1691875, 39.9538357]",13603.3,1433.4,"[[0, 259, 0]]"
"[-75.1982976, 40.046539]","[-75.168648, 39.9552849]",13476.0,1418.4,"[[0, 253, 0]]"
"[-75.1982976, 40.046539]","[-75.1686976, 39.9550004]",13475.2,1418.3,"[[0, 253, 0]]"
"[-75.1982976, 40.046539]","[-75.1666223, 39.951126]",15229.9,1445.5,"[[0, 91, 0], [91, 232, 1], [232, 258, 0]]"
"[-75.1982976, 40.046539]","[-75.1658779, 39.9533135]",13319.9,1393.5,"[[0, 249, 0]]"
"[-75.1982976, 40.046539]","[-75.1541314, 39.9549848]",12742.0,1350.7,"[[0, 245, 0]]"
"[-75.1982976, 40.046539]","[-75.1548244, 39.9607]",12147.5,1283.7,"[[0, 225, 0]]"
"[-75.1982976, 40.046539]","[-75.1729633, 39.9619508]",12544.9,1386.0,"[[0, 223, 0]]"
"[-75.1982976, 40.046539]","[-75.1559444, 39.9539208]",12722.4,1371.0,"[[0, 245, 0]]"
"[-75.1982976, 40.046539]","[-75.1669336, 39.9542882]",13573.6,1435.5,"[[0, 255, 0]]"
"[-75.1982976, 40.046539]","[-75.1604697, 39.9560453]",12991.4,1360.1,"[[0, 245, 0]]"
"[-75.1982976, 40.046539]","[-75.1675937, 39.9498476]",15618.2,1473.4,"[[0, 91, 0], [91, 232, 1], [232, 268, 0]]"
"[-75.1982976, 40.046539]","[-75.1670679, 39.9458843]",14204.5,1537.4,"[[0, 273, 0]]"
"[-75.1982976, 40.046539]","[-75.1552838, 39.9513696]",13293.8,1425.4,"[[0, 256, 0]]"
"[-75.1982976, 40.046539]","[-75.1779185, 39.9527664]",14212.1,1342.8,"[[0, 91, 0], [91, 232, 1], [232, 245, 0]]"
"[-75.1982976, 40.046539]","[-75.1797862, 39.9531685]",14381.5,1378.7,"[[0, 91, 0], [91, 225, 1], [225, 249, 0]]"
"[-75.1982976, 40.046539]","[-75.1544702, 39.9614844]",12054.6,1261.3,"[[0, 222, 0]]"
"[-75.1982976, 40.046539]","[-75.1655897, 39.9673357]",11516.4,1197.6,"[[0, 202, 0]]"
"[-75.1982976, 40.046539]","[-75.16608, 39.9510606]",15276.6,1450.3,"[[0, 91, 0], [91, 232, 1], [232, 258, 0]]"
"[-75.1982976, 40.046539]","[-75.1664209, 39.9503433]",13679.6,1465.6,"[[0, 261, 0]]"
"[-75.1982976, 40.046539]","[-75.1561177, 39.9487839]",13819.2,1516.3,"[[0, 277, 0]]"
"[-75.1982976, 40.046539]","[-75.1595695, 39.950964]",13057.4,1387.9,"[[0, 254, 0]]"
"[-75.1982976, 40.046539]","[-75.1498611, 39.9520642]",13387.8,1407.8,"[[0, 254, 0]]"
"[-75.183908, 40.0377717]","[-75.1666744, 39.9529142]",12601.8,1255.6,"[[0, 246, 0]]"
"[-75.183908, 40.0377717]","[-75.1547527, 39.9461843]",12471.5,1328.3,"[[0, 225, 0]]"
"[-75.183908, 40.0377717]","[-75.1588087, 39.9519519]",11792.8,1172.5,"[[0, 235, 0]]"
"[-75.183908, 40.0377717]","[-75.1555507, 39.9554634]",11391.4,1131.4,"[[0, 227, 0]]"
"[-75.183908, 40.0377717]","[-75.1683452, 39.953861]",12347.9,1221.4,"[[0, 242, 0]]"
"[-75.183908, 40.0377717]","[-75.1524421, 39.9486116]",12027.1,1266.8,"[[0, 215, 0]]"
"[-75.183908, 40.0377717]","[-75.1696579, 39.9671376]",9947.6,1014.2,"[[0, 179, 0]]"
"[-75.183908, 40.0377717]","[-75.1687489, 39.9511026]",13888.4,1227.5,"[[0, 76, 0], [76, 217, 1], [217, 242, 0]]"
"[-75.183908, 40.0377717]","[-75.1513737, 39.9499548]",11841.5,1225.8,"[[0, 213, 0]]"
"[-75.183908, 40.0377717]","[-75.1658471, 39.9513517]",12317.9,1233.9,"[[0, 243, 0]]"
"[-75.183908, 40.0377717]","[-75.1808705, 39.9496709]",13731.2,1257.2,"[[0, 76, 0], [76, 217, 1], [217, 245, 0]]"
"[-75.183908, 40.0377717]","[-75.16993, 39.954012]",13633.2,1229.5,"[[0, 76, 0], [76, 217, 1], [217, 237, 0]]"
"[-75.183908, 40.0377717]","[-75.1689145, 39.9534406]",13630.7,1233.4,"[[0, 76, 0], [76, 217, 1], [217, 238, 0]]"
"[-75.183908, 40.0377717]","[-75.1621446, 39.9565208]",11619.8,1151.3,"[[0, 230, 0]]"
"[-75.183908, 40.0377717]","[-75.1562587, 39.9526803]",11879.0,1193.5,"[[0, 237, 0]]"
"[-75.183908, 40.0377717]","[-75.160496, 39.9495792]",11966.2,1202.0,"[[0, 241, 0]]"
"[-75.183908, 40.0377717]","[-75.1596329, 39.9559719]",11347.1,1125.5,"[[0, 227, 0]]"
"[-75.183908, 40.0377717]","[-75.1543343, 39.9547207]",11705.1,1186.2,"[[0, 232, 0]]"
"[-75.183908, 40.0377717]","[-75.1512021, 39.9477973]",11994.1,1244.4,"[[0, 216, 0]]"
"[-75.183908, 40.0377717]","[-75.1712732, 39.953202]",13439.1,1203.6,"[[0, 76, 0], [76, 217, 1], [217, 234, 0]]"
"[-75.183908, 40.0377717]","[-75.1646384, 39.9505969]",12435.1,1248.6,"[[0, 244, 0]]"
"[-75.183908, 40.0377717]","[-75.1553822, 39.9564976]",11752.9,1199.9,"[[0, 233, 0]]"
"[-75.183908, 40.0377717]","[-75.1521691, 39.9498503]",12422.6,1262.3,"[[0, 256, 0]]"
"[-75.183908, 40.0377717]","[-75.1655738, 39.9548474]",12009.2,1178.7,"[[0, 231, 0]]"
"[-75.183908, 40.0377717]","[-75.1462398, 39.9534007]",11653.2,1204.2,"[[0, 217, 0]]"
"[-75.183908, 40.0377717]","[-75.1669977, 39.9542162]",12374.5,1232.3,"[[0, 240, 0]]"
"[-75.183908, 40.0377717]","[-75.1659027, 39.9549769]",12049.1,1188.3,"[[0, 232, 0]]"
"[-75.183908, 40.0377717]","[-75.1691875, 39.9538357]",12408.3,1231.0,"[[0, 244, 0]]"
"[-75.183908, 40.0377717]","[-75.168648, 39.9552849]",12281.0,1216.0,"[[0, 238, 0]]"
"[-75.183908, 40.0377717]","[-75.1686976, 39.9550004]",12280.2,1215.9,"[[0, 238, 0]]"
"[-75.183908, 40.0377717]","[-75.1666223, 39.951126]",14034.8,1243.1,"[[0, 76, 0], [76, 217, 1], [217, 243, 0]]"
"[-75.183908, 40.0377717]","[-75.1658779, 39.9533135]",12124.9,1191.1,"[[0, 234, 0]]"
"[-75.183908, 40.0377717]","[-75.1541314, 39.9549848]",11546.9,1148.2,"[[0, 230, 0]]"
"[-75.183908, 40.0377717]","[-75.1548244, 39.9607]",10952.5,1081.2,"[[0, 210, 0]]"
"[-75.183908, 40.0377717]","[-75.1729633, 39.9619508]",11349.9,1183.6,"[[0, 208, 0]]"
"[-75.183908, 40.0377717]","[-75.1559444, 39.9539208]",11527.4,1168.6,"[[0, 230, 0]]"
"[-75.183908, 40.0377717]","[-75.1669336, 39.9542882]",12378.6,1233.1,"[[0, 240, 0]]"
"[-75.183908, 40.0377717]","[-75.1604697, 39.9560453]",11796.4,1157.7,"[[0, 230, 0]]"
"[-75.183908, 40.0377717]","[-75.1675937, 39.9498476]",14423.2,1270.9,"[[0, 76, 0], [76, 217, 1], [217, 253, 0]]"
"[-75.183908, 40.0377717]","[-75.1670679, 39.9458843]",13009.5,1335.0,"[[0, 258, 0]]"
"[-75.183908, 40.0377717]","[-75.1552838, 39.9513696]",12098.8,1223.0,"[[0, 241, 0]]"
"[-75.183908, 40.0377717]","[-75.1779185, 39.9527664]",13017.1,1140.4,"[[0, 76, 0], [76, 217, 1], [217, 230, 0]]"
"[-75.183908, 40.0377717]","[-75.1797862, 39.9531685]",13186.5,1176.3,"[[0, 76, 0], [76, 210, 1], [210, 234, 0]]"
"[-75.183908, 40.0377717]","[-75.1544702, 39.9614844]",10859.5,1058.9,"[[0, 207, 0]]"
"[-75.183908, 40.0377717]","[-75.1655897, 39.9673357]",10321.4,995.2,"[[0, 187, 0]]"
"[-75.183908, 40.0377717]","[-75.16608, 39.9510606]",14081.5,1247.9,"[[0, 76, 0], [76, 217, 1], [217, 243, 0]]"
"[-75.183908, 40.0377717]","[-75.1664209, 39.9503433]",12484.6,1263.1,"[[0, 246, 0]]"
"[-75.183908, 40.0377717]","[-75.1561177, 39.9487839]",12469.7,1311.7,"[[0, 224, 0]]"
"[-75.183908, 40.0377717]","[-75.1595695, 39.950964]",11862.4,1185.5,"[[0, 239, 0]]"
"[-75.183908, 40.0377717]","[-75.1498611, 39.9520642]",11487.3,1168.2,"[[0, 207, 0]]"
"[-75.1959112, 40.0572479]","[-75.1666744, 39.9529142]",15340.4,1511.5,"[[0, 284, 0]]"
"[-75.1959112, 40.0572479]","[-75.1547527, 39.9461843]",15011.8,1561.9,"[[0, 307, 0]]"
"[-75.1959112, 40.0572479]","[-75.1588087, 39.9519519]",14531.4,1428.4,"[[0, 273, 0]]"
"[-75.1959112, 40.0572479]","[-75.1555507, 39.9554634]",14130.0,1387.3,"[[0, 265, 0]]"
"[-75.1959112, 40.0572479]","[-75.1683452, 39.953861]",15086.5,1477.3,"[[0, 280, 0]]"
"[-75.1959112, 40.0572479]","[-75.1524421, 39.9486116]",14567.3,1500.4,"[[0, 297, 0]]"
"[-75.1959112, 40.0572479]","[-75.1696579, 39.9671376]",12686.2,1270.1,"[[0, 217, 0]]"
"[-75.1959112, 40.0572479]","[-75.1687489, 39.9511026]",16627.0,1483.4,"[[0, 114, 0], [114, 255, 1], [255, 280, 0]]"
"[-75.1959112, 40.0572479]","[-75.1513737, 39.9499548]",14381.7,1459.4,"[[0, 295, 0]]"
"[-75.1959112, 40.0572479]","[-75.1658471, 39.9513517]",15056.5,1489.8,"[[0, 281, 0]]"
"[-75.1959112, 40.0572479]","[-75.1808705, 39.9496709]",16469.8,1513.1,"[[0, 114, 0], [114, 255, 1], [255, 283, 0]]"
"[-75.1959112, 40.0572479]","[-75.16993, 39.954012]",16371.8,1485.4,"[[0, 114, 0], [114, 255, 1], [255, 275, 0]]"
"[-75.1959112, 40.0572479]","[-75.1689145, 39.9534406]",16369.3,1489.3,"[[0, 114, 0], [114, 255, 1], [255, 276, 0]]"
"[-75.1959112, 40.0572479]","[-75.1621446, 39.9565208]",14358.4,1407.2,"[[0, 268, 0]]"
"[-75.1959112, 40.0572479]","[-75.1562587, 39.9526803]",14617.6,1449.4,"[[0, 275, 0]]"
"[-75.1959112, 40.0572479]","[-75.160496, 39.9495792]",14704.8,1457.9,"[[0, 279, 0]]"
"[-75.1959112, 40.0572479]","[-75.1596329, 39.9559719]",14085.7,1381.4,"[[0, 265, 0]]"
"[-75.1959112, 40.0572479]","[-75.1543343, 39.9547207]",14443.7,1442.1,"[[0, 270, 0]]"
"[-75.1959112, 40.0572479]","[-75.1512021, 39.9477973]",14534.4,1478.0,"[[0, 298, 0]]"
"[-75.1959112, 40.0572479]","[-75.1712732, 39.953202]",16177.7,1459.5,"[[0, 114, 0], [114, 255, 1], [255, 272, 0]]"
"[-75.1959112, 40.0572479]","[-75.1646384, 39.9505969]",15173.7,1504.5,"[[0, 282, 0]]"
"[-75.1959112, 40.0572479]","[-75.1553822, 39.9564976]",14491.5,1455.8,"[[0, 271, 0]]"
"[-75.1959112, 40.0572479]","[-75.1521691, 39.9498503]",14641.4,1508.8,"[[0, 301, 0]]"
"[-75.1959112, 40.0572479]","[-75.1655738, 39.9548474]",14747.8,1434.6,"[[0, 269, 0]]"
"[-75.1959112, 40.0572479]","[-75.1462398, 39.9534007]",14193.5,1437.8,"[[0, 299, 0]]"
"[-75.1959112, 40.0572479]","[-75.1669977, 39.9542162]",15113.1,1488.2,"[[0, 278, 0]]"
"[-75.1959112, 40.0572479]","[-75.1659027, 39.9549769]",14787.7,1444.2,"[[0, 270, 0]]"
"[-75.1959112, 40.0572479]","[-75.1691875, 39.9538357]",15146.9,1486.9,"[[0, 282, 0]]"
"[-75.1959112, 40.0572479]","[-75.168648, 39.9552849]",15019.6,1471.9,"[[0, 276, 0]]"
"[-75.1959112, 40.0572479]","[-75.1686976, 39.9550004]",15018.8,1471.8,"[[0, 276, 0]]"
"[-75.1959112, 40.0572479]","[-75.1666223, 39.951126]",16773.4,1499.0,"[[0, 114, 0], [114, 255, 1], [255, 281, 0]]"
"[-75.1959112, 40.0572479]","[-75.1658779, 39.9533135]",14863.5,1447.0,"[[0, 272, 0]]"
"[-75.1959112, 40.0572479]","[-75.1541314, 39.9549848]",14285.5,1404.1,"[[0, 268, 0]]"
"[-75.1959112, 40.0572479]","[-75.1548244, 39.9607]",13691.1,1337.1,"[[0, 248, 0]]"
"[-75.1959112, 40.0572479]","[-75.1729633, 39.9619508]",14088.5,1439.5,"[[0, 246, 0]]"
"[-75.1959112, 40.0572479]","[-75.1559444, 39.9539208]",14266.0,1424.5,"[[0, 268, 0]]"
"[-75.1959112, 40.0572479]","[-75.1669336, 39.9542882]",15117.2,1489.0,"[[0, 278, 0]]"
"[-75.1959112, 40.0572479]","[-75.1604697, 39.9560453]",14535.0,1413.6,"[[0, 268, 0]]"
"[-75.1959112, 40.0572479]","[-75.1675937, 39.9498476]",17161.8,1526.8,"[[0, 114, 0], [114, 255, 1], [255, 291, 0]]"
"[-75.1959112, 40.0572479]","[-75.1670679, 39.9458843]",15748.1,1590.9,"[[0, 296, 0]]"
"[-75.1959112, 40.0572479]","[-75.1552838, 39.9513696]",14837.4,1478.9,"[[0, 279, 0]]"
"[-75.1959112, 40.0572479]","[-75.1779185, 39.9527664]",15755.7,1396.3,"[[0, 114, 0], [114, 255, 1], [255, 268, 0]]"
"[-75.1959112, 40.0572479]","[-75.1797862, 39.9531685]",15925.1,1432.2,"[[0, 114, 0], [114, 248, 1], [248, 272, 0]]"
"[-75.1959112, 40.0572479]","[-75.1544702, 39.9614844]",13598.1,1314.8,"[[0, 245, 0]]"
"[-75.1959112, 40.0572479]","[-75.1655897, 39.9673357]",13060.0,1251.1,"[[0, 225, 0]]"
"[-75.1959112, 40.0572479]","[-75.16608, 39.9510606]",16820.1,1503.8,"[[0, 114, 0], [114, 255, 1], [255, 281, 0]]"
"[-75.1959112, 40.0572479]","[-75.1664209, 39.9503433]",15223.2,1519.0,"[[0, 284, 0]]"
"[-75.1959112, 40.0572479]","[-75.1561177, 39.9487839]",15010.0,1545.3,"[[0, 306, 0]]"
"[-75.1959112, 40.0572479]","[-75.1595695, 39.950964]",14601.0,1441.4,"[[0, 277, 0]]"
"[-75.1959112, 40.0572479]","[-75.1498611, 39.9520642]",14027.6,1401.8,"[[0, 289, 0]]"
"[-75.1919797, 40.0464611]","[-75.1666744, 39.9529142]",13553.4,1402.6,"[[0, 264, 0]]"
"[-75.1919797, 40.0464611]","[-75.1547527, 39.9461843]",13577.6,1477.4,"[[0, 281, 0]]"
"[-75.1919797, 40.0464611]","[-75.1588087, 39.9519519]",12744.5,1319.4,"[[0, 253, 0]]"
"[-75.1919797, 40.0464611]","[-75.1555507, 39.9554634]",12343.0,1278.3,"[[0, 245, 0]]"
"[-75.1919797, 40.0464611]","[-75.1683452, 39.953861]",13299.5,1368.4,"[[0, 260, 0]]"
"[-75.1919797, 40.0464611]","[-75.1524421, 39.9486116]",13243.3,1429.1,"[[0, 252, 0]]"
"[-75.1919797, 40.0464611]","[-75.1696579, 39.9671376]",10899.3,1161.1,"[[0, 197, 0]]"
"[-75.1919797, 40.0464611]","[-75.1687489, 39.9511026]",14840.1,1374.4,"[[0, 94, 0], [94, 235, 1], [235, 260, 0]]"
"[-75.1919797, 40.0464611]","[-75.1513737, 39.9499548]",13057.7,1388.2,"[[0, 250, 0]]"
"[-75.1919797, 40.0464611]","[-75.1658471, 39.9513517]",13269.5,1380.9,"[[0, 261, 0]]"
"[-75.1919797, 40.0464611]","[-75.1808705, 39.9496709]",14682.9,1404.2,"[[0, 94, 0], [94, 235, 1], [235, 263, 0]]"
"[-75.1919797, 40.0464611]","[-75.16993, 39.954012]",14584.8,1376.5,"[[0, 94, 0], [94, 235, 1], [235, 255, 0]]"
