source_index,target_index,distance_m,duration_s,waycategory
"[-75.0793505, 40.0560017]","[-75.1664209, 39.9503433]",16620.5,1524.9,"[[0, 318, 0]]"
"[-75.0793505, 40.0560017]","[-75.1561177, 39.9487839]",16312.1,1500.2,"[[0, 278, 0]]"
"[-75.0793505, 40.0560017]","[-75.1595695, 39.950964]",15998.2,1447.2,"[[0, 311, 0]]"
"[-75.0793505, 40.0560017]","[-75.1498611, 39.9520642]",15329.7,1356.8,"[[0, 261, 0]]"
"[-75.0806206, 40.0584529]","[-75.1666744, 39.9529142]",16884.7,1473.1,"[[0, 333, 0]]"
"[-75.0806206, 40.0584529]","[-75.1547527, 39.9461843]",16461.1,1472.6,"[[0, 294, 0]]"
"[-75.0806206, 40.0584529]","[-75.1588087, 39.9519519]",16075.8,1389.9,"[[0, 322, 0]]"
"[-75.0806206, 40.0584529]","[-75.1555507, 39.9554634]",15674.3,1348.8,"[[0, 314, 0]]"
"[-75.0806206, 40.0584529]","[-75.1683452, 39.953861]",16630.8,1438.9,"[[0, 329, 0]]"
"[-75.0806206, 40.0584529]","[-75.1524421, 39.9486116]",16016.6,1411.0,"[[0, 284, 0]]"
"[-75.0806206, 40.0584529]","[-75.1696579, 39.9671376]",15445.3,1347.6,"[[0, 301, 0]]"
"[-75.0806206, 40.0584529]","[-75.1687489, 39.9511026]",16939.3,1467.9,"[[0, 335, 0]]"
"[-75.0806206, 40.0584529]","[-75.1513737, 39.9499548]",15831.0,1370.1,"[[0, 282, 0]]"
"[-75.0806206, 40.0584529]","[-75.1658471, 39.9513517]",16600.8,1451.4,"[[0, 330, 0]]"
"[-75.0806206, 40.0584529]","[-75.1808705, 39.9496709]",18407.9,1655.8,"[[0, 363, 0]]"
"[-75.0806206, 40.0584529]","[-75.16993, 39.954012]",17202.2,1505.3,"[[0, 339, 0]]"
"[-75.0806206, 40.0584529]","[-75.1689145, 39.9534406]",17199.7,1509.2,"[[0, 340, 0]]"
"[-75.0806206, 40.0584529]","[-75.1621446, 39.9565208]",15902.8,1368.8,"[[0, 317, 0]]"
"[-75.0806206, 40.0584529]","[-75.1562587, 39.9526803]",16079.3,1391.5,"[[0, 292, 0]]"
"[-75.0806206, 40.0584529]","[-75.160496, 39.9495792]",16249.2,1419.5,"[[0, 328, 0]]"
"[-75.0806206, 40.0584529]","[-75.1596329, 39.9559719]",15630.0,1343.0,"[[0, 314, 0]]"
"[-75.0806206, 40.0584529]","[-75.1543343, 39.9547207]",15967.3,1385.2,"[[0, 288, 0]]"
"[-75.0806206, 40.0584529]","[-75.1512021, 39.9477973]",15983.6,1388.7,"[[0, 285, 0]]"
"[-75.0806206, 40.0584529]","[-75.1712732, 39.953202]",17035.5,1500.3,"[[0, 335, 0]]"
"[-75.0806206, 40.0584529]","[-75.1646384, 39.9505969]",16718.0,1466.1,"[[0, 331, 0]]"
"[-75.0806206, 40.0584529]","[-75.1553822, 39.9564976]",16035.8,1417.3,"[[0, 320, 0]]"
"[-75.0806206, 40.0584529]","[-75.1521691, 39.9498503]",16090.6,1419.5,"[[0, 288, 0]]"
"[-75.0806206, 40.0584529]","[-75.1655738, 39.9548474]",16292.2,1396.2,"[[0, 318, 0]]"
"[-75.0806206, 40.0584529]","[-75.1462398, 39.9534007]",15642.7,1348.5,"[[0, 286, 0]]"
"[-75.0806206, 40.0584529]","[-75.1669977, 39.9542162]",16657.5,1449.8,"[[0, 327, 0]]"
"[-75.0806206, 40.0584529]","[-75.1659027, 39.9549769]",16332.0,1405.7,"[[0, 319, 0]]"
"[-75.0806206, 40.0584529]","[-75.1691875, 39.9538357]",16691.3,1448.4,"[[0, 331, 0]]"
"[-75.0806206, 40.0584529]","[-75.168648, 39.9552849]",16563.9,1433.4,"[[0, 325, 0]]"
"[-75.0806206, 40.0584529]","[-75.1686976, 39.9550004]",16563.2,1433.4,"[[0, 325, 0]]"
"[-75.0806206, 40.0584529]","[-75.1666223, 39.951126]",17085.7,1483.5,"[[0, 336, 0]]"
"[-75.0806206, 40.0584529]","[-75.1658779, 39.9533135]",16407.8,1408.6,"[[0, 321, 0]]"
"[-75.0806206, 40.0584529]","[-75.1541314, 39.9549848]",15829.9,1365.7,"[[0, 317, 0]]"
"[-75.0806206, 40.0584529]","[-75.1548244, 39.9607]",15235.5,1298.7,"[[0, 297, 0]]"
"[-75.0806206, 40.0584529]","[-75.1729633, 39.9619508]",16545.3,1516.6,"[[0, 321, 0]]"
"[-75.0806206, 40.0584529]","[-75.1559444, 39.9539208]",15810.3,1386.0,"[[0, 317, 0]]"
"[-75.0806206, 40.0584529]","[-75.1669336, 39.9542882]",16661.6,1450.5,"[[0, 327, 0]]"
"[-75.0806206, 40.0584529]","[-75.1604697, 39.9560453]",16079.3,1375.2,"[[0, 317, 0]]"
"[-75.0806206, 40.0584529]","[-75.1675937, 39.9498476]",16941.5,1489.9,"[[0, 337, 0]]"
"[-75.0806206, 40.0584529]","[-75.1670679, 39.9458843]",17292.4,1552.5,"[[0, 345, 0]]"
"[-75.0806206, 40.0584529]","[-75.1552838, 39.9513696]",16053.3,1406.1,"[[0, 290, 0]]"
"[-75.0806206, 40.0584529]","[-75.1779185, 39.9527664]",17691.5,1551.9,"[[0, 349, 0]]"
"[-75.0806206, 40.0584529]","[-75.1797862, 39.9531685]",18193.9,1616.0,"[[0, 353, 0]]"
"[-75.0806206, 40.0584529]","[-75.1544702, 39.9614844]",15142.5,1276.4,"[[0, 294, 0]]"
"[-75.0806206, 40.0584529]","[-75.1655897, 39.9673357]",15099.2,1316.5,"[[0, 294, 0]]"
"[-75.0806206, 40.0584529]","[-75.16608, 39.9510606]",17132.4,1488.3,"[[0, 336, 0]]"
"[-75.0806206, 40.0584529]","[-75.1664209, 39.9503433]",16767.6,1480.6,"[[0, 333, 0]]"
"[-75.0806206, 40.0584529]","[-75.1561177, 39.9487839]",16459.2,1456.0,"[[0, 293, 0]]"
"[-75.0806206, 40.0584529]","[-75.1595695, 39.950964]",16145.3,1403.0,"[[0, 326, 0]]"
"[-75.0806206, 40.0584529]","[-75.1498611, 39.9520642]",15476.8,1312.5,"[[0, 276, 0]]"
"[-75.0807555, 40.0618611]","[-75.1666744, 39.9529142]",16699.3,1482.7,"[[0, 327, 0]]"
"[-75.0807555, 40.0618611]","[-75.1547527, 39.9461843]",16275.6,1482.2,"[[0, 288, 0]]"
"[-75.0807555, 40.0618611]","[-75.1588087, 39.9519519]",15890.3,1399.5,"[[0, 316, 0]]"
"[-75.0807555, 40.0618611]","[-75.1555507, 39.9554634]",15488.9,1358.4,"[[0, 308, 0]]"
"[-75.0807555, 40.0618611]","[-75.1683452, 39.953861]",16445.4,1448.5,"[[0, 323, 0]]"
"[-75.0807555, 40.0618611]","[-75.1524421, 39.9486116]",15831.1,1420.6,"[[0, 278, 0]]"
"[-75.0807555, 40.0618611]","[-75.1696579, 39.9671376]",15259.9,1357.2,"[[0, 295, 0]]"
"[-75.0807555, 40.0618611]","[-75.1687489, 39.9511026]",16753.8,1477.5,"[[0, 329, 0]]"
"[-75.0807555, 40.0618611]","[-75.1513737, 39.9499548]",15645.5,1379.7,"[[0, 276, 0]]"
"[-75.0807555, 40.0618611]","[-75.1658471, 39.9513517]",16415.4,1460.9,"[[0, 324, 0]]"
"[-75.0807555, 40.0618611]","[-75.1808705, 39.9496709]",18222.4,1665.4,"[[0, 357, 0]]"
"[-75.0807555, 40.0618611]","[-75.16993, 39.954012]",17016.7,1514.9,"[[0, 333, 0]]"
"[-75.0807555, 40.0618611]","[-75.1689145, 39.9534406]",17014.3,1518.8,"[[0, 334, 0]]"
"[-75.0807555, 40.0618611]","[-75.1621446, 39.9565208]",15717.3,1378.3,"[[0, 311, 0]]"
"[-75.0807555, 40.0618611]","[-75.1562587, 39.9526803]",15893.8,1401.1,"[[0, 286, 0]]"
"[-75.0807555, 40.0618611]","[-75.160496, 39.9495792]",16063.7,1429.1,"[[0, 322, 0]]"
"[-75.0807555, 40.0618611]","[-75.1596329, 39.9559719]",15444.6,1352.5,"[[0, 308, 0]]"
"[-75.0807555, 40.0618611]","[-75.1543343, 39.9547207]",15781.9,1394.8,"[[0, 282, 0]]"
"[-75.0807555, 40.0618611]","[-75.1512021, 39.9477973]",15798.2,1398.2,"[[0, 279, 0]]"
"[-75.0807555, 40.0618611]","[-75.1712732, 39.953202]",16850.1,1509.9,"[[0, 329, 0]]"
"[-75.0807555, 40.0618611]","[-75.1646384, 39.9505969]",16532.6,1475.6,"[[0, 325, 0]]"
"[-75.0807555, 40.0618611]","[-75.1553822, 39.9564976]",15850.4,1426.9,"[[0, 314, 0]]"
"[-75.0807555, 40.0618611]","[-75.1521691, 39.9498503]",15905.2,1429.1,"[[0, 282, 0]]"
"[-75.0807555, 40.0618611]","[-75.1655738, 39.9548474]",16106.7,1405.7,"[[0, 312, 0]]"
"[-75.0807555, 40.0618611]","[-75.1462398, 39.9534007]",15457.3,1358.0,"[[0, 280, 0]]"
"[-75.0807555, 40.0618611]","[-75.1669977, 39.9542162]",16472.0,1459.4,"[[0, 321, 0]]"
"[-75.0807555, 40.0618611]","[-75.1659027, 39.9549769]",16146.6,1415.3,"[[0, 313, 0]]"
"[-75.0807555, 40.0618611]","[-75.1691875, 39.9538357]",16505.8,1458.0,"[[0, 325, 0]]"
"[-75.0807555, 40.0618611]","[-75.168648, 39.9552849]",16378.5,1443.0,"[[0, 319, 0]]"
"[-75.0807555, 40.0618611]","[-75.1686976, 39.9550004]",16377.7,1442.9,"[[0, 319, 0]]"
"[-75.0807555, 40.0618611]","[-75.1666223, 39.951126]",16900.2,1493.1,"[[0, 330, 0]]"
"[-75.0807555, 40.0618611]","[-75.1658779, 39.9533135]",16222.4,1418.2,"[[0, 315, 0]]"
"[-75.0807555, 40.0618611]","[-75.1541314, 39.9549848]",15644.4,1375.3,"[[0, 311, 0]]"
"[-75.0807555, 40.0618611]","[-75.1548244, 39.9607]",15050.0,1308.3,"[[0, 291, 0]]"
"[-75.0807555, 40.0618611]","[-75.1729633, 39.9619508]",16359.9,1526.2,"[[0, 315, 0]]"
"[-75.0807555, 40.0618611]","[-75.1559444, 39.9539208]",15624.9,1395.6,"[[0, 311, 0]]"
"[-75.0807555, 40.0618611]","[-75.1669336, 39.9542882]",16476.1,1460.1,"[[0, 321, 0]]"
"[-75.0807555, 40.0618611]","[-75.1604697, 39.9560453]",15893.9,1384.7,"[[0, 311, 0]]"
"[-75.0807555, 40.0618611]","[-75.1675937, 39.9498476]",16756.0,1499.5,"[[0, 331, 0]]"
"[-75.0807555, 40.0618611]","[-75.1670679, 39.9458843]",17107.0,1562.0,"[[0, 339, 0]]"
"[-75.0807555, 40.0618611]","[-75.1552838, 39.9513696]",15867.9,1415.6,"[[0, 284, 0]]"
"[-75.0807555, 40.0618611]","[-75.1779185, 39.9527664]",17506.0,1561.5,"[[0, 343, 0]]"
"[-75.0807555, 40.0618611]","[-75.1797862, 39.9531685]",18008.4,1625.6,"[[0, 347, 0]]"
"[-75.0807555, 40.0618611]","[-75.1544702, 39.9614844]",14957.0,1286.0,"[[0, 288, 0]]"
"[-75.0807555, 40.0618611]","[-75.1655897, 39.9673357]",14913.8,1326.0,"[[0, 288, 0]]"
"[-75.0807555, 40.0618611]","[-75.16608, 39.9510606]",16946.9,1497.9,"[[0, 330, 0]]"
"[-75.0807555, 40.0618611]","[-75.1664209, 39.9503433]",16582.1,1490.2,"[[0, 327, 0]]"
"[-75.0807555, 40.0618611]","[-75.1561177, 39.9487839]",16273.8,1465.6,"[[0, 287, 0]]"
"[-75.0807555, 40.0618611]","[-75.1595695, 39.950964]",15959.9,1412.5,"[[0, 320, 0]]"
"[-75.0807555, 40.0618611]","[-75.1498611, 39.9520642]",15291.4,1322.1,"[[0, 270, 0]]"
"[-75.0783295, 40.0592655]","[-75.1666744, 39.9529142]",16971.0,1480.6,"[[0, 335, 0]]"
"[-75.0783295, 40.0592655]","[-75.1547527, 39.9461843]",16547.3,1480.1,"[[0, 296, 0]]"
"[-75.0783295, 40.0592655]","[-75.1588087, 39.9519519]",16162.1,1397.4,"[[0, 324, 0]]"
"[-75.0783295, 40.0592655]","[-75.1555507, 39.9554634]",15760.6,1356.3,"[[0, 316, 0]]"
"[-75.0783295, 40.0592655]","[-75.1683452, 39.953861]",16717.1,1446.4,"[[0, 331, 0]]"
"[-75.0783295, 40.0592655]","[-75.1524421, 39.9486116]",16102.9,1418.5,"[[0, 286, 0]]"
"[-75.0783295, 40.0592655]","[-75.1696579, 39.9671376]",15531.6,1355.1,"[[0, 303, 0]]"
"[-75.0783295, 40.0592655]","[-75.1687489, 39.9511026]",17025.6,1475.4,"[[0, 337, 0]]"
"[-75.0783295, 40.0592655]","[-75.1513737, 39.9499548]",15917.3,1377.6,"[[0, 284, 0]]"
"[-75.0783295, 40.0592655]","[-75.1658471, 39.9513517]",16687.1,1458.9,"[[0, 332, 0]]"
"[-75.0783295, 40.0592655]","[-75.1808705, 39.9496709]",18494.2,1663.4,"[[0, 365, 0]]"
"[-75.0783295, 40.0592655]","[-75.16993, 39.954012]",17288.5,1512.8,"[[0, 341, 0]]"
"[-75.0783295, 40.0592655]","[-75.1689145, 39.9534406]",17286.0,1516.7,"[[0, 342, 0]]"
"[-75.0783295, 40.0592655]","[-75.1621446, 39.9565208]",15989.0,1376.3,"[[0, 319, 0]]"
"[-75.0783295, 40.0592655]","[-75.1562587, 39.9526803]",16165.5,1399.1,"[[0, 294, 0]]"
"[-75.0783295, 40.0592655]","[-75.160496, 39.9495792]",16335.5,1427.0,"[[0, 330, 0]]"
"[-75.0783295, 40.0592655]","[-75.1596329, 39.9559719]",15716.3,1350.5,"[[0, 316, 0]]"
"[-75.0783295, 40.0592655]","[-75.1543343, 39.9547207]",16053.6,1392.7,"[[0, 290, 0]]"
"[-75.0783295, 40.0592655]","[-75.1512021, 39.9477973]",16069.9,1396.2,"[[0, 287, 0]]"
"[-75.0783295, 40.0592655]","[-75.1712732, 39.953202]",17121.8,1507.8,"[[0, 337, 0]]"
"[-75.0783295, 40.0592655]","[-75.1646384, 39.9505969]",16804.3,1473.6,"[[0, 333, 0]]"
"[-75.0783295, 40.0592655]","[-75.1553822, 39.9564976]",16122.1,1424.9,"[[0, 322, 0]]"
"[-75.0783295, 40.0592655]","[-75.1521691, 39.9498503]",16176.9,1427.0,"[[0, 290, 0]]"
"[-75.0783295, 40.0592655]","[-75.1655738, 39.9548474]",16378.4,1403.7,"[[0, 320, 0]]"
"[-75.0783295, 40.0592655]","[-75.1462398, 39.9534007]",15729.0,1356.0,"[[0, 288, 0]]"
"[-75.0783295, 40.0592655]","[-75.1669977, 39.9542162]",16743.8,1457.3,"[[0, 329, 0]]"
"[-75.0783295, 40.0592655]","[-75.1659027, 39.9549769]",16418.3,1413.2,"[[0, 321, 0]]"
"[-75.0783295, 40.0592655]","[-75.1691875, 39.9538357]",16777.5,1455.9,"[[0, 333, 0]]"
"[-75.0783295, 40.0592655]","[-75.168648, 39.9552849]",16650.2,1440.9,"[[0, 327, 0]]"
"[-75.0783295, 40.0592655]","[-75.1686976, 39.9550004]",16649.4,1440.9,"[[0, 327, 0]]"
"[-75.0783295, 40.0592655]","[-75.1666223, 39.951126]",17172.0,1491.0,"[[0, 338, 0]]"
"[-75.0783295, 40.0592655]","[-75.1658779, 39.9533135]",16494.1,1416.1,"[[0, 323, 0]]"
"[-75.0783295, 40.0592655]","[-75.1541314, 39.9549848]",15916.2,1373.2,"[[0, 319, 0]]"
"[-75.0783295, 40.0592655]","[-75.1548244, 39.9607]",15321.7,1306.2,"[[0, 299, 0]]"
"[-75.0783295, 40.0592655]","[-75.1729633, 39.9619508]",16631.6,1524.1,"[[0, 323, 0]]"
"[-75.0783295, 40.0592655]","[-75.1559444, 39.9539208]",15896.6,1393.6,"[[0, 319, 0]]"
"[-75.0783295, 40.0592655]","[-75.1669336, 39.9542882]",16747.8,1458.0,"[[0, 329, 0]]"
"[-75.0783295, 40.0592655]","[-75.1604697, 39.9560453]",16165.6,1382.7,"[[0, 319, 0]]"
"[-75.0783295, 40.0592655]","[-75.1675937, 39.9498476]",17027.8,1497.5,"[[0, 339, 0]]"
"[-75.0783295, 40.0592655]","[-75.1670679, 39.9458843]",17378.7,1560.0,"[[0, 347, 0]]"
"[-75.0783295, 40.0592655]","[-75.1552838, 39.9513696]",16139.6,1413.6,"[[0, 292, 0]]"
"[-75.0783295, 40.0592655]","[-75.1779185, 39.9527664]",17777.7,1559.4,"[[0, 351, 0]]"
"[-75.0783295, 40.0592655]","[-75.1797862, 39.9531685]",18280.2,1623.6,"[[0, 355, 0]]"
"[-75.0783295, 40.0592655]","[-75.1544702, 39.9614844]",15228.8,1283.9,"[[0, 296, 0]]"
"[-75.0783295, 40.0592655]","[-75.1655897, 39.9673357]",15185.5,1324.0,"[[0, 296, 0]]"
"[-75.0783295, 40.0592655]","[-75.16608, 39.9510606]",17218.7,1495.8,"[[0, 338, 0]]"
"[-75.0783295, 40.0592655]","[-75.1664209, 39.9503433]",16853.8,1488.1,"[[0, 335, 0]]"
"[-75.0783295, 40.0592655]","[-75.1561177, 39.9487839]",16545.5,1463.5,"[[0, 295, 0]]"
"[-75.0783295, 40.0592655]","[-75.1595695, 39.950964]",16231.6,1410.5,"[[0, 328, 0]]"
"[-75.0783295, 40.0592655]","[-75.1498611, 39.9520642]",15563.1,1320.0,"[[0, 278, 0]]"
"[-75.0787552, 40.0609134]","[-75.1666744, 39.9529142]",17077.6,1503.4,"[[0, 334, 0]]"
"[-75.0787552, 40.0609134]","[-75.1547527, 39.9461843]",16653.9,1502.9,"[[0, 295, 0]]"
"[-75.0787552, 40.0609134]","[-75.1588087, 39.9519519]",16268.6,1420.2,"[[0, 323, 0]]"
"[-75.0787552, 40.0609134]","[-75.1555507, 39.9554634]",15867.1,1379.1,"[[0, 315, 0]]"
"[-75.0787552, 40.0609134]","[-75.1683452, 39.953861]",16823.6,1469.2,"[[0, 330, 0]]"
"[-75.0787552, 40.0609134]","[-75.1524421, 39.9486116]",16209.4,1441.3,"[[0, 285, 0]]"
"[-75.0787552, 40.0609134]","[-75.1696579, 39.9671376]",15638.1,1377.9,"[[0, 302, 0]]"
"[-75.0787552, 40.0609134]","[-75.1687489, 39.9511026]",17132.1,1498.2,"[[0, 336, 0]]"
"[-75.0787552, 40.0609134]","[-75.1513737, 39.9499548]",16023.8,1400.4,"[[0, 283, 0]]"
"[-75.0787552, 40.0609134]","[-75.1658471, 39.9513517]",16793.6,1481.7,"[[0, 331, 0]]"
"[-75.0787552, 40.0609134]","[-75.1808705, 39.9496709]",18600.7,1686.2,"[[0, 364, 0]]"
"[-75.0787552, 40.0609134]","[-75.16993, 39.954012]",17395.0,1535.6,"[[0, 340, 0]]"
"[-75.0787552, 40.0609134]","[-75.1689145, 39.9534406]",17392.5,1539.5,"[[0, 341, 0]]"
"[-75.0787552, 40.0609134]","[-75.1621446, 39.9565208]",16095.6,1399.1,"[[0, 318, 0]]"
"[-75.0787552, 40.0609134]","[-75.1562587, 39.9526803]",16272.1,1421.9,"[[0, 293, 0]]"
"[-75.0787552, 40.0609134]","[-75.160496, 39.9495792]",16442.0,1449.8,"[[0, 329, 0]]"
"[-75.0787552, 40.0609134]","[-75.1596329, 39.9559719]",15822.8,1373.3,"[[0, 315, 0]]"
"[-75.0787552, 40.0609134]","[-75.1543343, 39.9547207]",16160.1,1415.5,"[[0, 289, 0]]"
"[-75.0787552, 40.0609134]","[-75.1512021, 39.9477973]",16176.4,1419.0,"[[0, 286, 0]]"
"[-75.0787552, 40.0609134]","[-75.1712732, 39.953202]",17228.3,1530.6,"[[0, 336, 0]]"
"[-75.0787552, 40.0609134]","[-75.1646384, 39.9505969]",16910.8,1496.4,"[[0, 332, 0]]"
"[-75.0787552, 40.0609134]","[-75.1553822, 39.9564976]",16228.7,1447.7,"[[0, 321, 0]]"
"[-75.0787552, 40.0609134]","[-75.1521691, 39.9498503]",16283.4,1449.8,"[[0, 289, 0]]"
"[-75.0787552, 40.0609134]","[-75.1655738, 39.9548474]",16485.0,1426.5,"[[0, 319, 0]]"
"[-75.0787552, 40.0609134]","[-75.1462398, 39.9534007]",15835.5,1378.8,"[[0, 287, 0]]"
"[-75.0787552, 40.0609134]","[-75.1669977, 39.9542162]",16850.3,1480.1,"[[0, 328, 0]]"
"[-75.0787552, 40.0609134]","[-75.1659027, 39.9549769]",16524.8,1436.0,"[[0, 320, 0]]"
"[-75.0787552, 40.0609134]","[-75.1691875, 39.9538357]",16884.1,1478.7,"[[0, 332, 0]]"
"[-75.0787552, 40.0609134]","[-75.168648, 39.9552849]",16756.7,1463.7,"[[0, 326, 0]]"
"[-75.0787552, 40.0609134]","[-75.1686976, 39.9550004]",16756.0,1463.7,"[[0, 326, 0]]"
"[-75.0787552, 40.0609134]","[-75.1666223, 39.951126]",17278.5,1513.8,"[[0, 337, 0]]"
"[-75.0787552, 40.0609134]","[-75.1658779, 39.9533135]",16600.6,1438.9,"[[0, 322, 0]]"
"[-75.0787552, 40.0609134]","[-75.1541314, 39.9549848]",16022.7,1396.0,"[[0, 318, 0]]"
"[-75.0787552, 40.0609134]","[-75.1548244, 39.9607]",15428.3,1329.0,"[[0, 298, 0]]"
"[-75.0787552, 40.0609134]","[-75.1729633, 39.9619508]",16738.1,1546.9,"[[0, 322, 0]]"
"[-75.0787552, 40.0609134]","[-75.1559444, 39.9539208]",16003.1,1416.4,"[[0, 318, 0]]"
"[-75.0787552, 40.0609134]","[-75.1669336, 39.9542882]",16854.4,1480.8,"[[0, 328, 0]]"
"[-75.0787552, 40.0609134]","[-75.1604697, 39.9560453]",16272.1,1405.5,"[[0, 318, 0]]"
"[-75.0787552, 40.0609134]","[-75.1675937, 39.9498476]",17134.3,1520.3,"[[0, 338, 0]]"
"[-75.0787552, 40.0609134]","[-75.1670679, 39.9458843]",17485.2,1582.8,"[[0, 346, 0]]"
"[-75.0787552, 40.0609134]","[-75.1552838, 39.9513696]",16246.1,1436.4,"[[0, 291, 0]]"
"[-75.0787552, 40.0609134]","[-75.1779185, 39.9527664]",17884.3,1582.2,"[[0, 350, 0]]"
"[-75.0787552, 40.0609134]","[-75.1797862, 39.9531685]",18386.7,1646.4,"[[0, 354, 0]]"
"[-75.0787552, 40.0609134]","[-75.1544702, 39.9614844]",15335.3,1306.7,"[[0, 295, 0]]"
"[-75.0787552, 40.0609134]","[-75.1655897, 39.9673357]",15292.0,1346.8,"[[0, 295, 0]]"
"[-75.0787552, 40.0609134]","[-75.16608, 39.9510606]",17325.2,1518.6,"[[0, 337, 0]]"
"[-75.0787552, 40.0609134]","[-75.1664209, 39.9503433]",16960.4,1510.9,"[[0, 334, 0]]"
"[-75.0787552, 40.0609134]","[-75.1561177, 39.9487839]",16652.0,1486.3,"[[0, 294, 0]]"
"[-75.0787552, 40.0609134]","[-75.1595695, 39.950964]",16338.1,1433.3,"[[0, 327, 0]]"
"[-75.0787552, 40.0609134]","[-75.1498611, 39.9520642]",15669.6,1342.8,"[[0, 277, 0]]"
"[-75.0828275, 40.0574678]","[-75.1666744, 39.9529142]",16389.9,1470.6,"[[0, 319, 0]]"
"[-75.0828275, 40.0574678]","[-75.1547527, 39.9461843]",15966.2,1470.1,"[[0, 280, 0]]"
"[-75.0828275, 40.0574678]","[-75.1588087, 39.9519519]",15580.9,1387.5,"[[0, 308, 0]]"
"[-75.0828275, 40.0574678]","[-75.1555507, 39.9554634]",15179.5,1346.4,"[[0, 300, 0]]"
"[-75.0828275, 40.0574678]","[-75.1683452, 39.953861]",16136.0,1436.4,"[[0, 315, 0]]"
"[-75.0828275, 40.0574678]","[-75.1524421, 39.9486116]",15521.7,1408.6,"[[0, 270, 0]]"
"[-75.0828275, 40.0574678]","[-75.1696579, 39.9671376]",14950.5,1345.1,"[[0, 287, 0]]"
"[-75.0828275, 40.0574678]","[-75.1687489, 39.9511026]",16444.4,1465.4,"[[0, 321, 0]]"
"[-75.0828275, 40.0574678]","[-75.1513737, 39.9499548]",15336.1,1367.6,"[[0, 268, 0]]"
"[-75.0828275, 40.0574678]","[-75.1658471, 39.9513517]",16106.0,1448.9,"[[0, 316, 0]]"
"[-75.0828275, 40.0574678]","[-75.1808705, 39.9496709]",17913.0,1653.4,"[[0, 349, 0]]"
"[-75.0828275, 40.0574678]","[-75.16993, 39.954012]",16707.3,1502.8,"[[0, 325, 0]]"
"[-75.0828275, 40.0574678]","[-75.1689145, 39.9534406]",16704.8,1506.7,"[[0, 326, 0]]"
"[-75.0828275, 40.0574678]","[-75.1621446, 39.9565208]",15407.9,1366.3,"[[0, 303, 0]]"
"[-75.0828275, 40.0574678]","[-75.1562587, 39.9526803]",15584.4,1389.1,"[[0, 278, 0]]"
"[-75.0828275, 40.0574678]","[-75.160496, 39.9495792]",15754.3,1417.1,"[[0, 314, 0]]"
"[-75.0828275, 40.0574678]","[-75.1596329, 39.9559719]",15135.2,1340.5,"[[0, 300, 0]]"
"[-75.0828275, 40.0574678]","[-75.1543343, 39.9547207]",15472.5,1382.7,"[[0, 274, 0]]"
"[-75.0828275, 40.0574678]","[-75.1512021, 39.9477973]",15488.8,1386.2,"[[0, 271, 0]]"
"[-75.0828275, 40.0574678]","[-75.1712732, 39.953202]",16540.7,1497.8,"[[0, 321, 0]]"
"[-75.0828275, 40.0574678]","[-75.1646384, 39.9505969]",16223.1,1463.6,"[[0, 317, 0]]"
"[-75.0828275, 40.0574678]","[-75.1553822, 39.9564976]",15541.0,1414.9,"[[0, 306, 0]]"
"[-75.0828275, 40.0574678]","[-75.1521691, 39.9498503]",15595.8,1417.0,"[[0, 274, 0]]"
"[-75.0828275, 40.0574678]","[-75.1655738, 39.9548474]",15797.3,1393.7,"[[0, 304, 0]]"
"[-75.0828275, 40.0574678]","[-75.1462398, 39.9534007]",15147.9,1346.0,"[[0, 272, 0]]"
"[-75.0828275, 40.0574678]","[-75.1669977, 39.9542162]",16162.6,1447.3,"[[0, 313, 0]]"
"[-75.0828275, 40.0574678]","[-75.1659027, 39.9549769]",15837.1,1403.3,"[[0, 305, 0]]"
"[-75.0828275, 40.0574678]","[-75.1691875, 39.9538357]",16196.4,1446.0,"[[0, 317, 0]]"
"[-75.0828275, 40.0574678]","[-75.168648, 39.9552849]",16069.1,1431.0,"[[0, 311, 0]]"
"[-75.0828275, 40.0574678]","[-75.1686976, 39.9550004]",16068.3,1430.9,"[[0, 311, 0]]"
"[-75.0828275, 40.0574678]","[-75.1666223, 39.951126]",16590.8,1481.0,"[[0, 322, 0]]"
"[-75.0828275, 40.0574678]","[-75.1658779, 39.9533135]",15913.0,1406.1,"[[0, 307, 0]]"
"[-75.0828275, 40.0574678]","[-75.1541314, 39.9549848]",15335.0,1363.2,"[[0, 303, 0]]"
"[-75.0828275, 40.0574678]","[-75.1548244, 39.9607]",14740.6,1296.2,"[[0, 283, 0]]"
"[-75.0828275, 40.0574678]","[-75.1729633, 39.9619508]",16050.5,1514.1,"[[0, 307, 0]]"
"[-75.0828275, 40.0574678]","[-75.1559444, 39.9539208]",15315.5,1383.6,"[[0, 303, 0]]"
"[-75.0828275, 40.0574678]","[-75.1669336, 39.9542882]",16166.7,1448.1,"[[0, 313, 0]]"
"[-75.0828275, 40.0574678]","[-75.1604697, 39.9560453]",15584.5,1372.7,"[[0, 303, 0]]"
"[-75.0828275, 40.0574678]","[-75.1675937, 39.9498476]",16446.6,1487.5,"[[0, 323, 0]]"
"[-75.0828275, 40.0574678]","[-75.1670679, 39.9458843]",16797.6,1550.0,"[[0, 331, 0]]"
"[-75.0828275, 40.0574678]","[-75.1552838, 39.9513696]",15558.5,1403.6,"[[0, 276, 0]]"
"[-75.0828275, 40.0574678]","[-75.1779185, 39.9527664]",17196.6,1549.4,"[[0, 335, 0]]"
