source_index,target_index,distance_m,duration_s,waycategory
"[-75.3076564, 39.950665]","[-75.1561177, 39.9487839]",15019.5,1548.3,"[[0, 277, 0]]"
"[-75.3076564, 39.950665]","[-75.1595695, 39.950964]",14382.8,1504.6,"[[0, 251, 0]]"
"[-75.3076564, 39.950665]","[-75.1498611, 39.9520642]",16388.3,1531.6,"[[0, 225, 0], [225, 314, 1], [314, 321, 0]]"
"[-75.3077249, 39.9509931]","[-75.1666744, 39.9529142]",12974.6,1400.3,"[[0, 301, 0]]"
"[-75.3077249, 39.9509931]","[-75.1547527, 39.9461843]",14321.3,1534.6,"[[0, 331, 0]]"
"[-75.3077249, 39.9509931]","[-75.1588087, 39.9519519]",15721.3,1509.2,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
"[-75.3077249, 39.9509931]","[-75.1555507, 39.9554634]",15491.2,1468.6,"[[0, 225, 0], [225, 294, 1], [294, 318, 0]]"
"[-75.3077249, 39.9509931]","[-75.1683452, 39.953861]",13233.4,1433.4,"[[0, 305, 0]]"
"[-75.3077249, 39.9509931]","[-75.1524421, 39.9486116]",14263.8,1589.1,"[[0, 312, 0]]"
"[-75.3077249, 39.9509931]","[-75.1696579, 39.9671376]",14503.5,1372.3,"[[0, 294, 0]]"
"[-75.3077249, 39.9509931]","[-75.1687489, 39.9511026]",12691.3,1364.7,"[[0, 294, 0]]"
"[-75.3077249, 39.9509931]","[-75.1513737, 39.9499548]",14205.6,1555.7,"[[0, 312, 0]]"
"[-75.3077249, 39.9509931]","[-75.1658471, 39.9513517]",13241.7,1448.5,"[[0, 310, 0]]"
"[-75.3077249, 39.9509931]","[-75.1808705, 39.9496709]",12645.1,1346.7,"[[0, 262, 0]]"
"[-75.3077249, 39.9509931]","[-75.16993, 39.954012]",12777.2,1371.8,"[[0, 298, 0]]"
"[-75.3077249, 39.9509931]","[-75.1689145, 39.9534406]",12774.7,1375.7,"[[0, 299, 0]]"
"[-75.3077249, 39.9509931]","[-75.1621446, 39.9565208]",14989.0,1433.6,"[[0, 225, 0], [225, 294, 1], [294, 306, 0]]"
"[-75.3077249, 39.9509931]","[-75.1562587, 39.9526803]",15807.5,1530.3,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3077249, 39.9509931]","[-75.160496, 39.9495792]",13485.8,1473.4,"[[0, 303, 0]]"
"[-75.3077249, 39.9509931]","[-75.1596329, 39.9559719]",15138.5,1434.3,"[[0, 225, 0], [225, 294, 1], [294, 310, 0]]"
"[-75.3077249, 39.9509931]","[-75.1543343, 39.9547207]",15804.9,1523.4,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3077249, 39.9509931]","[-75.1512021, 39.9477973]",14389.2,1569.9,"[[0, 314, 0]]"
"[-75.3077249, 39.9509931]","[-75.1712732, 39.953202]",12558.4,1355.2,"[[0, 292, 0]]"
"[-75.3077249, 39.9509931]","[-75.1646384, 39.9505969]",13014.2,1400.0,"[[0, 296, 0]]"
"[-75.3077249, 39.9509931]","[-75.1553822, 39.9564976]",15852.7,1537.1,"[[0, 225, 0], [225, 294, 1], [294, 324, 0]]"
"[-75.3077249, 39.9509931]","[-75.1521691, 39.9498503]",14118.5,1543.1,"[[0, 310, 0]]"
"[-75.3077249, 39.9509931]","[-75.1655738, 39.9548474]",14994.5,1429.9,"[[0, 225, 0], [225, 294, 1], [294, 302, 0]]"
"[-75.3077249, 39.9509931]","[-75.1462398, 39.9534007]",16518.8,1561.2,"[[0, 225, 0], [225, 314, 1], [314, 331, 0]]"
"[-75.3077249, 39.9509931]","[-75.1669977, 39.9542162]",14774.5,1457.8,"[[0, 225, 0], [225, 288, 1], [288, 321, 0]]"
"[-75.3077249, 39.9509931]","[-75.1659027, 39.9549769]",15034.4,1439.5,"[[0, 225, 0], [225, 294, 1], [294, 303, 0]]"
"[-75.3077249, 39.9509931]","[-75.1691875, 39.9538357]",13293.8,1443.0,"[[0, 307, 0]]"
"[-75.3077249, 39.9509931]","[-75.168648, 39.9552849]",14681.0,1441.5,"[[0, 225, 0], [225, 288, 1], [288, 319, 0]]"
"[-75.3077249, 39.9509931]","[-75.1686976, 39.9550004]",14680.2,1441.4,"[[0, 225, 0], [225, 288, 1], [288, 319, 0]]"
"[-75.3077249, 39.9509931]","[-75.1666223, 39.951126]",12837.7,1380.3,"[[0, 295, 0]]"
"[-75.3077249, 39.9509931]","[-75.1658779, 39.9533135]",15110.2,1442.3,"[[0, 225, 0], [225, 294, 1], [294, 305, 0]]"
"[-75.3077249, 39.9509931]","[-75.1541314, 39.9549848]",15646.8,1485.5,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
"[-75.3077249, 39.9509931]","[-75.1548244, 39.9607]",16269.4,1560.5,"[[0, 333, 0]]"
"[-75.3077249, 39.9509931]","[-75.1729633, 39.9619508]",14377.5,1463.8,"[[0, 225, 0], [225, 288, 1], [288, 316, 0]]"
"[-75.3077249, 39.9509931]","[-75.1559444, 39.9539208]",15627.2,1505.8,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
"[-75.3077249, 39.9509931]","[-75.1669336, 39.9542882]",14778.6,1458.5,"[[0, 225, 0], [225, 288, 1], [288, 321, 0]]"
"[-75.3077249, 39.9509931]","[-75.1604697, 39.9560453]",15067.2,1429.2,"[[0, 225, 0], [225, 294, 1], [294, 309, 0]]"
"[-75.3077249, 39.9509931]","[-75.1675937, 39.9498476]",13226.0,1408.2,"[[0, 305, 0]]"
"[-75.3077249, 39.9509931]","[-75.1670679, 39.9458843]",13652.4,1436.1,"[[0, 281, 0]]"
"[-75.3077249, 39.9509931]","[-75.1552838, 39.9513696]",13957.2,1540.0,"[[0, 310, 0]]"
"[-75.3077249, 39.9509931]","[-75.1779185, 39.9527664]",12136.4,1292.0,"[[0, 288, 0]]"
"[-75.3077249, 39.9509931]","[-75.1797862, 39.9531685]",11694.3,1240.9,"[[0, 279, 0]]"
"[-75.3077249, 39.9509931]","[-75.1544702, 39.9614844]",16176.5,1538.2,"[[0, 330, 0]]"
"[-75.3077249, 39.9509931]","[-75.1655897, 39.9673357]",14849.6,1403.5,"[[0, 301, 0]]"
"[-75.3077249, 39.9509931]","[-75.16608, 39.9510606]",12884.4,1385.1,"[[0, 295, 0]]"
"[-75.3077249, 39.9509931]","[-75.1664209, 39.9503433]",13063.7,1414.6,"[[0, 298, 0]]"
"[-75.3077249, 39.9509931]","[-75.1561177, 39.9487839]",14306.5,1544.7,"[[0, 330, 0]]"
"[-75.3077249, 39.9509931]","[-75.1595695, 39.950964]",13669.7,1501.1,"[[0, 304, 0]]"
"[-75.3077249, 39.9509931]","[-75.1498611, 39.9520642]",16352.9,1525.2,"[[0, 225, 0], [225, 314, 1], [314, 321, 0]]"
"[-75.3070872, 39.9499297]","[-75.1666744, 39.9529142]",13066.9,1413.7,"[[0, 300, 0]]"
"[-75.3070872, 39.9499297]","[-75.1547527, 39.9461843]",14413.6,1548.0,"[[0, 330, 0]]"
"[-75.3070872, 39.9499297]","[-75.1588087, 39.9519519]",15813.6,1522.7,"[[0, 224, 0], [224, 293, 1], [293, 320, 0]]"
"[-75.3070872, 39.9499297]","[-75.1555507, 39.9554634]",15583.5,1482.0,"[[0, 224, 0], [224, 293, 1], [293, 317, 0]]"
"[-75.3070872, 39.9499297]","[-75.1683452, 39.953861]",13325.7,1446.8,"[[0, 304, 0]]"
"[-75.3070872, 39.9499297]","[-75.1524421, 39.9486116]",14356.1,1602.6,"[[0, 311, 0]]"
"[-75.3070872, 39.9499297]","[-75.1696579, 39.9671376]",14595.7,1385.8,"[[0, 293, 0]]"
"[-75.3070872, 39.9499297]","[-75.1687489, 39.9511026]",12783.5,1378.1,"[[0, 293, 0]]"
"[-75.3070872, 39.9499297]","[-75.1513737, 39.9499548]",14297.9,1569.2,"[[0, 311, 0]]"
"[-75.3070872, 39.9499297]","[-75.1658471, 39.9513517]",13334.0,1461.9,"[[0, 309, 0]]"
"[-75.3070872, 39.9499297]","[-75.1808705, 39.9496709]",12737.3,1360.1,"[[0, 261, 0]]"
"[-75.3070872, 39.9499297]","[-75.16993, 39.954012]",12869.5,1385.2,"[[0, 297, 0]]"
"[-75.3070872, 39.9499297]","[-75.1689145, 39.9534406]",12867.0,1389.1,"[[0, 298, 0]]"
"[-75.3070872, 39.9499297]","[-75.1621446, 39.9565208]",15081.3,1447.1,"[[0, 224, 0], [224, 293, 1], [293, 305, 0]]"
"[-75.3070872, 39.9499297]","[-75.1562587, 39.9526803]",15899.7,1543.7,"[[0, 224, 0], [224, 293, 1], [293, 322, 0]]"
"[-75.3070872, 39.9499297]","[-75.160496, 39.9495792]",13578.1,1486.8,"[[0, 302, 0]]"
"[-75.3070872, 39.9499297]","[-75.1596329, 39.9559719]",15230.8,1447.7,"[[0, 224, 0], [224, 293, 1], [293, 309, 0]]"
"[-75.3070872, 39.9499297]","[-75.1543343, 39.9547207]",15897.2,1536.8,"[[0, 224, 0], [224, 293, 1], [293, 322, 0]]"
"[-75.3070872, 39.9499297]","[-75.1512021, 39.9477973]",14481.5,1583.3,"[[0, 313, 0]]"
"[-75.3070872, 39.9499297]","[-75.1712732, 39.953202]",12650.7,1368.7,"[[0, 291, 0]]"
"[-75.3070872, 39.9499297]","[-75.1646384, 39.9505969]",13106.4,1413.4,"[[0, 295, 0]]"
"[-75.3070872, 39.9499297]","[-75.1553822, 39.9564976]",15945.0,1550.5,"[[0, 224, 0], [224, 293, 1], [293, 323, 0]]"
"[-75.3070872, 39.9499297]","[-75.1521691, 39.9498503]",14210.8,1556.5,"[[0, 309, 0]]"
"[-75.3070872, 39.9499297]","[-75.1655738, 39.9548474]",15086.8,1443.3,"[[0, 224, 0], [224, 293, 1], [293, 301, 0]]"
"[-75.3070872, 39.9499297]","[-75.1462398, 39.9534007]",16611.1,1574.6,"[[0, 224, 0], [224, 313, 1], [313, 330, 0]]"
"[-75.3070872, 39.9499297]","[-75.1669977, 39.9542162]",14866.8,1471.2,"[[0, 224, 0], [224, 287, 1], [287, 320, 0]]"
"[-75.3070872, 39.9499297]","[-75.1659027, 39.9549769]",15126.6,1452.9,"[[0, 224, 0], [224, 293, 1], [293, 302, 0]]"
"[-75.3070872, 39.9499297]","[-75.1691875, 39.9538357]",13386.1,1456.4,"[[0, 306, 0]]"
"[-75.3070872, 39.9499297]","[-75.168648, 39.9552849]",14773.2,1454.9,"[[0, 224, 0], [224, 287, 1], [287, 318, 0]]"
"[-75.3070872, 39.9499297]","[-75.1686976, 39.9550004]",14772.5,1454.8,"[[0, 224, 0], [224, 287, 1], [287, 318, 0]]"
"[-75.3070872, 39.9499297]","[-75.1666223, 39.951126]",12929.9,1393.7,"[[0, 294, 0]]"
"[-75.3070872, 39.9499297]","[-75.1658779, 39.9533135]",15202.5,1455.7,"[[0, 224, 0], [224, 293, 1], [293, 304, 0]]"
"[-75.3070872, 39.9499297]","[-75.1541314, 39.9549848]",15739.1,1498.9,"[[0, 224, 0], [224, 293, 1], [293, 320, 0]]"
"[-75.3070872, 39.9499297]","[-75.1548244, 39.9607]",16361.7,1573.9,"[[0, 332, 0]]"
"[-75.3070872, 39.9499297]","[-75.1729633, 39.9619508]",14469.8,1477.2,"[[0, 224, 0], [224, 287, 1], [287, 315, 0]]"
"[-75.3070872, 39.9499297]","[-75.1559444, 39.9539208]",15719.5,1519.2,"[[0, 224, 0], [224, 293, 1], [293, 320, 0]]"
"[-75.3070872, 39.9499297]","[-75.1669336, 39.9542882]",14870.9,1472.0,"[[0, 224, 0], [224, 287, 1], [287, 320, 0]]"
"[-75.3070872, 39.9499297]","[-75.1604697, 39.9560453]",15159.5,1442.6,"[[0, 224, 0], [224, 293, 1], [293, 308, 0]]"
"[-75.3070872, 39.9499297]","[-75.1675937, 39.9498476]",13318.3,1421.6,"[[0, 304, 0]]"
"[-75.3070872, 39.9499297]","[-75.1670679, 39.9458843]",13744.7,1449.5,"[[0, 280, 0]]"
"[-75.3070872, 39.9499297]","[-75.1552838, 39.9513696]",14049.5,1553.4,"[[0, 309, 0]]"
"[-75.3070872, 39.9499297]","[-75.1779185, 39.9527664]",12228.7,1305.4,"[[0, 287, 0]]"
"[-75.3070872, 39.9499297]","[-75.1797862, 39.9531685]",11786.6,1254.3,"[[0, 278, 0]]"
"[-75.3070872, 39.9499297]","[-75.1544702, 39.9614844]",16268.7,1551.6,"[[0, 329, 0]]"
"[-75.3070872, 39.9499297]","[-75.1655897, 39.9673357]",14941.9,1416.9,"[[0, 300, 0]]"
"[-75.3070872, 39.9499297]","[-75.16608, 39.9510606]",12976.6,1398.5,"[[0, 294, 0]]"
"[-75.3070872, 39.9499297]","[-75.1664209, 39.9503433]",13156.0,1428.0,"[[0, 297, 0]]"
"[-75.3070872, 39.9499297]","[-75.1561177, 39.9487839]",14398.7,1558.1,"[[0, 329, 0]]"
"[-75.3070872, 39.9499297]","[-75.1595695, 39.950964]",13762.0,1514.5,"[[0, 303, 0]]"
"[-75.3070872, 39.9499297]","[-75.1498611, 39.9520642]",16445.2,1538.6,"[[0, 224, 0], [224, 313, 1], [313, 320, 0]]"
"[-75.3079429, 39.9513608]","[-75.1666744, 39.9529142]",12929.8,1392.2,"[[0, 301, 0]]"
"[-75.3079429, 39.9513608]","[-75.1547527, 39.9461843]",14276.5,1526.6,"[[0, 331, 0]]"
"[-75.3079429, 39.9513608]","[-75.1588087, 39.9519519]",15676.5,1501.2,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
"[-75.3079429, 39.9513608]","[-75.1555507, 39.9554634]",15446.4,1460.5,"[[0, 225, 0], [225, 294, 1], [294, 318, 0]]"
"[-75.3079429, 39.9513608]","[-75.1683452, 39.953861]",13188.6,1425.3,"[[0, 305, 0]]"
"[-75.3079429, 39.9513608]","[-75.1524421, 39.9486116]",14219.0,1581.1,"[[0, 312, 0]]"
"[-75.3079429, 39.9513608]","[-75.1696579, 39.9671376]",14458.6,1364.3,"[[0, 294, 0]]"
"[-75.3079429, 39.9513608]","[-75.1687489, 39.9511026]",12646.4,1356.6,"[[0, 294, 0]]"
"[-75.3079429, 39.9513608]","[-75.1513737, 39.9499548]",14160.8,1547.7,"[[0, 312, 0]]"
"[-75.3079429, 39.9513608]","[-75.1658471, 39.9513517]",13196.9,1440.4,"[[0, 310, 0]]"
"[-75.3079429, 39.9513608]","[-75.1808705, 39.9496709]",12600.2,1338.6,"[[0, 262, 0]]"
"[-75.3079429, 39.9513608]","[-75.16993, 39.954012]",12732.4,1363.7,"[[0, 298, 0]]"
"[-75.3079429, 39.9513608]","[-75.1689145, 39.9534406]",12729.9,1367.7,"[[0, 299, 0]]"
"[-75.3079429, 39.9513608]","[-75.1621446, 39.9565208]",14944.2,1425.6,"[[0, 225, 0], [225, 294, 1], [294, 306, 0]]"
"[-75.3079429, 39.9513608]","[-75.1562587, 39.9526803]",15762.7,1522.2,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3079429, 39.9513608]","[-75.160496, 39.9495792]",13441.0,1465.3,"[[0, 303, 0]]"
"[-75.3079429, 39.9513608]","[-75.1596329, 39.9559719]",15093.7,1426.2,"[[0, 225, 0], [225, 294, 1], [294, 310, 0]]"
"[-75.3079429, 39.9513608]","[-75.1543343, 39.9547207]",15760.1,1515.4,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3079429, 39.9513608]","[-75.1512021, 39.9477973]",14344.4,1561.8,"[[0, 314, 0]]"
"[-75.3079429, 39.9513608]","[-75.1712732, 39.953202]",12513.6,1347.2,"[[0, 292, 0]]"
"[-75.3079429, 39.9513608]","[-75.1646384, 39.9505969]",12969.3,1392.0,"[[0, 296, 0]]"
"[-75.3079429, 39.9513608]","[-75.1553822, 39.9564976]",15807.9,1529.1,"[[0, 225, 0], [225, 294, 1], [294, 324, 0]]"
"[-75.3079429, 39.9513608]","[-75.1521691, 39.9498503]",14073.7,1535.0,"[[0, 310, 0]]"
"[-75.3079429, 39.9513608]","[-75.1655738, 39.9548474]",14949.7,1421.8,"[[0, 225, 0], [225, 294, 1], [294, 302, 0]]"
"[-75.3079429, 39.9513608]","[-75.1462398, 39.9534007]",16474.0,1553.1,"[[0, 225, 0], [225, 314, 1], [314, 331, 0]]"
"[-75.3079429, 39.9513608]","[-75.1669977, 39.9542162]",14729.7,1449.8,"[[0, 225, 0], [225, 288, 1], [288, 321, 0]]"
"[-75.3079429, 39.9513608]","[-75.1659027, 39.9549769]",14989.6,1431.4,"[[0, 225, 0], [225, 294, 1], [294, 303, 0]]"
"[-75.3079429, 39.9513608]","[-75.1691875, 39.9538357]",13249.0,1434.9,"[[0, 307, 0]]"
"[-75.3079429, 39.9513608]","[-75.168648, 39.9552849]",14636.1,1433.4,"[[0, 225, 0], [225, 288, 1], [288, 319, 0]]"
"[-75.3079429, 39.9513608]","[-75.1686976, 39.9550004]",14635.4,1433.3,"[[0, 225, 0], [225, 288, 1], [288, 319, 0]]"
"[-75.3079429, 39.9513608]","[-75.1666223, 39.951126]",12792.9,1372.2,"[[0, 295, 0]]"
"[-75.3079429, 39.9513608]","[-75.1658779, 39.9533135]",15065.4,1434.2,"[[0, 225, 0], [225, 294, 1], [294, 305, 0]]"
"[-75.3079429, 39.9513608]","[-75.1541314, 39.9549848]",15602.0,1477.4,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
"[-75.3079429, 39.9513608]","[-75.1548244, 39.9607]",16224.6,1552.4,"[[0, 333, 0]]"
"[-75.3079429, 39.9513608]","[-75.1729633, 39.9619508]",14332.7,1455.8,"[[0, 225, 0], [225, 288, 1], [288, 316, 0]]"
"[-75.3079429, 39.9513608]","[-75.1559444, 39.9539208]",15582.4,1497.8,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
"[-75.3079429, 39.9513608]","[-75.1669336, 39.9542882]",14733.8,1450.5,"[[0, 225, 0], [225, 288, 1], [288, 321, 0]]"
"[-75.3079429, 39.9513608]","[-75.1604697, 39.9560453]",15022.4,1421.1,"[[0, 225, 0], [225, 294, 1], [294, 309, 0]]"
"[-75.3079429, 39.9513608]","[-75.1675937, 39.9498476]",13181.2,1400.1,"[[0, 305, 0]]"
"[-75.3079429, 39.9513608]","[-75.1670679, 39.9458843]",13607.6,1428.0,"[[0, 281, 0]]"
"[-75.3079429, 39.9513608]","[-75.1552838, 39.9513696]",13912.4,1532.0,"[[0, 310, 0]]"
"[-75.3079429, 39.9513608]","[-75.1779185, 39.9527664]",12091.6,1283.9,"[[0, 288, 0]]"
"[-75.3079429, 39.9513608]","[-75.1797862, 39.9531685]",11649.5,1232.8,"[[0, 279, 0]]"
"[-75.3079429, 39.9513608]","[-75.1544702, 39.9614844]",16131.6,1530.1,"[[0, 330, 0]]"
"[-75.3079429, 39.9513608]","[-75.1655897, 39.9673357]",14804.8,1395.4,"[[0, 301, 0]]"
"[-75.3079429, 39.9513608]","[-75.16608, 39.9510606]",12839.6,1377.0,"[[0, 295, 0]]"
"[-75.3079429, 39.9513608]","[-75.1664209, 39.9503433]",13018.9,1406.5,"[[0, 298, 0]]"
"[-75.3079429, 39.9513608]","[-75.1561177, 39.9487839]",14261.6,1536.7,"[[0, 330, 0]]"
"[-75.3079429, 39.9513608]","[-75.1595695, 39.950964]",13624.9,1493.0,"[[0, 304, 0]]"
"[-75.3079429, 39.9513608]","[-75.1498611, 39.9520642]",16308.1,1517.1,"[[0, 225, 0], [225, 314, 1], [314, 321, 0]]"
"[-75.307093, 39.9519539]","[-75.1666744, 39.9529142]",12759.6,1369.9,"[[0, 298, 0]]"
"[-75.307093, 39.9519539]","[-75.1547527, 39.9461843]",14106.3,1504.3,"[[0, 328, 0]]"
"[-75.307093, 39.9519539]","[-75.1588087, 39.9519519]",15506.3,1478.9,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.307093, 39.9519539]","[-75.1555507, 39.9554634]",15276.2,1438.3,"[[0, 222, 0], [222, 291, 1], [291, 315, 0]]"
"[-75.307093, 39.9519539]","[-75.1683452, 39.953861]",13018.4,1403.1,"[[0, 302, 0]]"
"[-75.307093, 39.9519539]","[-75.1524421, 39.9486116]",14048.8,1558.8,"[[0, 309, 0]]"
"[-75.307093, 39.9519539]","[-75.1696579, 39.9671376]",14288.4,1342.0,"[[0, 291, 0]]"
"[-75.307093, 39.9519539]","[-75.1687489, 39.9511026]",12476.2,1334.4,"[[0, 291, 0]]"
"[-75.307093, 39.9519539]","[-75.1513737, 39.9499548]",13990.6,1525.4,"[[0, 309, 0]]"
"[-75.307093, 39.9519539]","[-75.1658471, 39.9513517]",13026.7,1418.2,"[[0, 307, 0]]"
"[-75.307093, 39.9519539]","[-75.1808705, 39.9496709]",12430.0,1316.4,"[[0, 259, 0]]"
"[-75.307093, 39.9519539]","[-75.16993, 39.954012]",12562.2,1341.5,"[[0, 295, 0]]"
"[-75.307093, 39.9519539]","[-75.1689145, 39.9534406]",12559.7,1345.4,"[[0, 296, 0]]"
"[-75.307093, 39.9519539]","[-75.1621446, 39.9565208]",14774.0,1403.3,"[[0, 222, 0], [222, 291, 1], [291, 303, 0]]"
"[-75.307093, 39.9519539]","[-75.1562587, 39.9526803]",15592.4,1499.9,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.307093, 39.9519539]","[-75.160496, 39.9495792]",13270.8,1443.1,"[[0, 300, 0]]"
"[-75.307093, 39.9519539]","[-75.1596329, 39.9559719]",14923.5,1404.0,"[[0, 222, 0], [222, 291, 1], [291, 307, 0]]"
"[-75.307093, 39.9519539]","[-75.1543343, 39.9547207]",15589.9,1493.1,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.307093, 39.9519539]","[-75.1512021, 39.9477973]",14174.1,1539.5,"[[0, 311, 0]]"
"[-75.307093, 39.9519539]","[-75.1712732, 39.953202]",12343.4,1324.9,"[[0, 289, 0]]"
"[-75.307093, 39.9519539]","[-75.1646384, 39.9505969]",12799.1,1369.7,"[[0, 293, 0]]"
"[-75.307093, 39.9519539]","[-75.1553822, 39.9564976]",15637.7,1506.8,"[[0, 222, 0], [222, 291, 1], [291, 321, 0]]"
"[-75.307093, 39.9519539]","[-75.1521691, 39.9498503]",13903.5,1512.8,"[[0, 307, 0]]"
"[-75.307093, 39.9519539]","[-75.1655738, 39.9548474]",14779.5,1399.6,"[[0, 222, 0], [222, 291, 1], [291, 299, 0]]"
"[-75.307093, 39.9519539]","[-75.1462398, 39.9534007]",16303.8,1530.8,"[[0, 222, 0], [222, 311, 1], [311, 328, 0]]"
"[-75.307093, 39.9519539]","[-75.1669977, 39.9542162]",14559.5,1427.5,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.307093, 39.9519539]","[-75.1659027, 39.9549769]",14819.3,1409.1,"[[0, 222, 0], [222, 291, 1], [291, 300, 0]]"
"[-75.307093, 39.9519539]","[-75.1691875, 39.9538357]",13078.8,1412.6,"[[0, 304, 0]]"
"[-75.307093, 39.9519539]","[-75.168648, 39.9552849]",14465.9,1411.1,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.307093, 39.9519539]","[-75.1686976, 39.9550004]",14465.2,1411.0,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.307093, 39.9519539]","[-75.1666223, 39.951126]",12622.6,1350.0,"[[0, 292, 0]]"
"[-75.307093, 39.9519539]","[-75.1658779, 39.9533135]",14895.2,1412.0,"[[0, 222, 0], [222, 291, 1], [291, 302, 0]]"
"[-75.307093, 39.9519539]","[-75.1541314, 39.9549848]",15431.8,1455.2,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.307093, 39.9519539]","[-75.1548244, 39.9607]",16054.4,1530.2,"[[0, 330, 0]]"
"[-75.307093, 39.9519539]","[-75.1729633, 39.9619508]",14162.5,1433.5,"[[0, 222, 0], [222, 285, 1], [285, 313, 0]]"
"[-75.307093, 39.9519539]","[-75.1559444, 39.9539208]",15412.2,1475.5,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.307093, 39.9519539]","[-75.1669336, 39.9542882]",14563.6,1428.2,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.307093, 39.9519539]","[-75.1604697, 39.9560453]",14852.2,1398.9,"[[0, 222, 0], [222, 291, 1], [291, 306, 0]]"
"[-75.307093, 39.9519539]","[-75.1675937, 39.9498476]",13011.0,1377.8,"[[0, 302, 0]]"
"[-75.307093, 39.9519539]","[-75.1670679, 39.9458843]",13437.4,1405.8,"[[0, 278, 0]]"
"[-75.307093, 39.9519539]","[-75.1552838, 39.9513696]",13742.2,1509.7,"[[0, 307, 0]]"
"[-75.307093, 39.9519539]","[-75.1779185, 39.9527664]",11921.4,1261.6,"[[0, 285, 0]]"
"[-75.307093, 39.9519539]","[-75.1797862, 39.9531685]",11479.3,1210.5,"[[0, 276, 0]]"
"[-75.307093, 39.9519539]","[-75.1544702, 39.9614844]",15961.4,1507.9,"[[0, 327, 0]]"
"[-75.307093, 39.9519539]","[-75.1655897, 39.9673357]",14634.6,1373.2,"[[0, 298, 0]]"
"[-75.307093, 39.9519539]","[-75.16608, 39.9510606]",12669.3,1354.8,"[[0, 292, 0]]"
"[-75.307093, 39.9519539]","[-75.1664209, 39.9503433]",12848.7,1384.2,"[[0, 295, 0]]"
"[-75.307093, 39.9519539]","[-75.1561177, 39.9487839]",14091.4,1514.4,"[[0, 327, 0]]"
"[-75.307093, 39.9519539]","[-75.1595695, 39.950964]",13454.7,1470.7,"[[0, 301, 0]]"
"[-75.307093, 39.9519539]","[-75.1498611, 39.9520642]",16137.9,1494.9,"[[0, 222, 0], [222, 311, 1], [311, 318, 0]]"
"[-75.3075168, 39.9506763]","[-75.1666744, 39.9529142]",13683.7,1403.1,"[[0, 248, 0]]"
"[-75.3075168, 39.9506763]","[-75.1547527, 39.9461843]",15030.4,1537.4,"[[0, 278, 0]]"
"[-75.3075168, 39.9506763]","[-75.1588087, 39.9519519]",14456.8,1515.5,"[[0, 254, 0]]"
"[-75.3075168, 39.9506763]","[-75.1555507, 39.9554634]",15530.6,1475.7,"[[0, 225, 0], [225, 294, 1], [294, 318, 0]]"
"[-75.3075168, 39.9506763]","[-75.1683452, 39.953861]",13942.5,1436.2,"[[0, 252, 0]]"
"[-75.3075168, 39.9506763]","[-75.1524421, 39.9486116]",14972.9,1591.9,"[[0, 259, 0]]"
"[-75.3075168, 39.9506763]","[-75.1696579, 39.9671376]",14542.9,1379.4,"[[0, 294, 0]]"
"[-75.3075168, 39.9506763]","[-75.1687489, 39.9511026]",13400.3,1367.5,"[[0, 241, 0]]"
"[-75.3075168, 39.9506763]","[-75.1513737, 39.9499548]",14914.7,1558.5,"[[0, 259, 0]]"
"[-75.3075168, 39.9506763]","[-75.1658471, 39.9513517]",13950.8,1451.3,"[[0, 257, 0]]"
"[-75.3075168, 39.9506763]","[-75.1808705, 39.9496709]",12552.2,1347.4,"[[0, 242, 0]]"
"[-75.3075168, 39.9506763]","[-75.16993, 39.954012]",13486.3,1374.6,"[[0, 245, 0]]"
"[-75.3075168, 39.9506763]","[-75.1689145, 39.9534406]",13483.8,1378.5,"[[0, 246, 0]]"
"[-75.3075168, 39.9506763]","[-75.1621446, 39.9565208]",15028.4,1440.7,"[[0, 225, 0], [225, 294, 1], [294, 306, 0]]"
"[-75.3075168, 39.9506763]","[-75.1562587, 39.9526803]",15846.9,1537.3,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3075168, 39.9506763]","[-75.160496, 39.9495792]",14194.9,1476.2,"[[0, 250, 0]]"
"[-75.3075168, 39.9506763]","[-75.1596329, 39.9559719]",15177.9,1441.4,"[[0, 225, 0], [225, 294, 1], [294, 310, 0]]"
